0,10857; -0,00804
0,14933; 0,01345
0,19009; 0,03241
0,22666; 0,06190
0,27181; -0,02359
0,31283; -0,13043
0,35169; -0,08901
0,39790; -0,01201
0,43845; 0,11935
0,47706; 0,28594
0,50821; 0,47943
0,53192; 0,67914
0,55189; 0,89793
0,56815; 1,11323
0,58255; 1,33222
0,59803; 1,56920
0,61239; 1,80895
0,62748; 2,05608
0,64000; 2,28662
0,65438; 2,51715
0,66876; 2,74768
0,68557; 2,99664
0,69859; 3,22902
0,71184; 3,46694
0,72622; 3,69747
0,74069; 3,88417
0,75877; 4,11390
0,78394; 4,51810
0,80209; 4,71630
0,82759; 4,95020
0,86258; 5,07185
0,90356; 4,98766
0,93547; 4,79520
0,95443; 4,58594
0,96785; 4,36595
0,98235; 3,71495
1,00387; 2,90290
1,02523; 2,17005
1,03795; 1,76222
1,04768; 1,52996
1,05931; 1,27770
1,07276; 1,04696
1,09174; 0,83000
1,12368; 0,62301
1,16468; 0,52288
1,22041; 0,47966
1,26139; 0,38624
1,30235; 0,30876
1,34324; 0,26818
1,38408; 0,24689
1,42492; 0,22895
1,46578; 0,20179
1,50664; 0,17379
1,54749; 0,14579
1,58834; 0,12534
1,62916; 0,11411
1,66999; 0,10037
1,71081; 0,09166
1,75161; 0,09469
1,79240; 0,10024
1,83319; 0,10830
1,87397; 0,11888
1,93293; 0,14306
2,00061; 0,14253
2,05630; 0,16189
2,14786; 0,16116
2,22264; 0,12618
2,26343; 0,13089
2,30421; 0,14147
2,34501; 0,14534
2,38199; 0,20422


