0,11281; -0,27394
0,14042; -0,17037
0,19996; -0,08089
0,24585; -0,02897
0,26956; -0,18040
0,30416; -0,30181
0,34268; -0,21957
0,37753; -0,02694
0,40495; 0,17449
0,42865; 0,38012
0,44865; 0,58508
0,46679; 0,78975
0,48489; 1,01286
0,50115; 1,22908
0,51559; 1,42731
0,53003; 1,63017
0,54446; 1,83532
0,55889; 2,04048
0,57331; 2,24794
0,58774; 2,45079
0,60218; 2,65364
0,61662; 2,85419
0,63106; 3,05012
0,64919; 3,26293
0,66919; 3,46359
0,67995; 3,63814
0,72250; 4,01117
0,76413; 4,21688
0,80091; 4,37874
0,84144; 4,51261
0,88208; 4,59532
0,92291; 4,58325
0,94732; 4,43377
0,96950; 4,17050
0,98219; 3,79416
0,99094; 3,39805
1,00359; 3,04151
1,00813; 2,76425
1,01713; 2,59116
1,02381; 2,34124
1,03325; 2,07132
1,04190; 1,82954
1,05442; 1,60855
1,07210; 1,37447
1,08921; 1,16860
1,11002; 0,96209
1,13826; 0,74916
1,17573; 0,56221
1,21679; 0,43524
1,25780; 0,32924
1,29878; 0,23918
1,33972; 0,17259
1,38061; 0,12950
1,42146; 0,10234
1,46230; 0,08356
1,50311; 0,07988
1,54295; 0,06694
1,60665; 0,06644
1,69427; 0,04594
1,78583; 0,04522
1,88138; 0,04446
1,97294; 0,04374
2,10021; 0,10213
2,16781; 0,14120
2,23544; 0,16047
2,28716; 0,17986
2,32636; 0,19581
2,36705; 0,25588
2,39284; 0,34457
