0,000000;6,441926
0,063261;6,441926
0,102300;6,495467
0,141339;6,453824
0,180379;6,173725
0,219418;6,143980
0,248698;5,848637
0,269105;5,156346
0,293948;4,337630
0,329439;3,800567
0,368478;3,407932
0,407518;3,770822
0,446557;3,874929
0,485596;4,145609
0,524636;4,237819
0,563675;3,836261
0,602715;3,794618
0,629333;3,126098
0,639980;2,545326
0,650627;1,673713
0,655950;0,931161
0,676062;-0,448816
0,677245;-1,650956
0,684343;-2,738881
0,691441;-3,720467
0,698539;-4,628435
0,707057;-5,484051
0,722714;-6,628895
0,741150;-7,648725
0,755324;-8,803683
0,763436;-9,472096
0,790814;-8,945779
0,801461;-8,186686
0,808559;-7,450496
0,815657;-6,632507
0,822755;-5,847238
0,829853;-5,004710
0,842275;-4,031303
0,858246;-3,278754
0,872442;-2,558924
0,883089;-1,784561
0,893736;-1,075637
0,897285;-0,324646
0,940265;-0,713881
0,973294;-0,826424
0,995575;-0,373938
1,017699;0,509915
1,043510;1,053824
1,074737;1,102691
1,107862;0,434006
1,131522;-0,139065
1,170561;-0,491643
1,209601;-0,650283
1,248640;-0,228796
1,287680;0,061615
1,326719;0,036827
1,365759;0,043768
1,404798;-0,107337
1,443838;-0,131728
1,482877;-0,030595
1,521916;0,031870
1,560956;-0,015722
1,599995;0,031870
1,639035;0,008074
1,678074;0,055666
1,717114;-0,009773
1,756153;0,149363
1,795193;0,127252
1,834232;0,207365
1,873272;0,259419
1,913130;0,168880
1,951055;0,167433
1,990390;0,161360
2,029429;0,239887
2,105457;0,373938
2,168142;0,305949
2,224627;0,268839
2,275074;0,373938
2,315634;0,577904
2,348820;0,645892
2,370944;0,441926
2,500000;0,441926
