0,000225; 9,996657
0,000490; 9,996879
0,000755; 9,997100
0,001019; 9,997321
0,001284; 9,997543
0,001549; 9,987894
0,001813; 9,978245
0,002078; 9,963212
0,002343; 9,948179
0,002523; 9,850525
0,002603; 9,591989
0,002680; 9,386751
0,002764; 9,135129
0,002860; 8,915595
0,002968; 8,684227
0,003089; 8,429674
0,003197; 8,207683
0,003305; 7,983718
0,003426; 7,744957
0,003546; 7,508171
0,003666; 7,283229
0,003787; 7,060260
0,003907; 6,843214
0,004027; 6,634065
0,004160; 6,407158
0,004304; 6,173682
0,004448; 5,943496
0,004605; 5,708150
0,004761; 5,481498
0,004918; 5,265658
0,005086; 5,043012
0,005254; 4,834466
0,005435; 4,621701
0,005639; 4,395952
0,005856; 4,173503
0,006085; 3,959947
0,006325; 3,744976
0,006578; 3,551281
0,006843; 3,364863
0,007107; 3,199084
0,007372; 3,061122
0,007598; 2,929437
0,007853; 2,830918
0,008118; 2,731539
0,008383; 2,647414
0,008647; 2,576749
0,008912; 2,521338
0,009177; 2,479386
0,009442; 2,450894
0,009706; 2,434963
0,009971; 2,424417
0,010236; 2,424639
0,010500; 2,424860
0,010765; 2,425081
0,011030; 2,425303
0,011294; 2,425524
0,011559; 2,425745
0,011824; 2,425967
0,012089; 2,426188
0,012353; 2,426409
0,012618; 2,426631
0,012883; 2,426852
0,013147; 2,427073
0,013412; 2,427295
0,013677; 2,427516
0,013941; 2,427738
0,014206; 2,427959
0,014471; 2,428180
0,014736; 2,428402
0,015000; 2,428623
0,015265; 2,428844
0,015530; 2,429066
0,015794; 2,429287
0,016059; 2,429508
0,016324; 2,429730
0,016588; 2,429951
0,016853; 2,430172
0,017118; 2,430394
0,017383; 2,430615
0,017647; 2,430836
0,017912; 2,431058
0,018177; 2,431279
0,018441; 2,431501
0,018706; 2,431722
0,018971; 2,431943
0,019235; 2,432165
0,019500; 2,432386
0,019765; 2,432607
0,020030; 2,432829
0,020294; 2,433050
0,020559; 2,433271
0,020824; 2,433493
0,021088; 2,433714
0,021353; 2,433935
0,021618; 2,434157
0,021882; 2,434378
0,022147; 2,434599
0,022412; 2,434821
0,022677; 2,435042
0,022941; 2,435263
0,023206; 2,435485
0,023471; 2,435706
0,023735; 2,435928
0,024000; 2,436149
0,024265; 2,436370
0,024529; 2,436592
0,024722; 2,436753
