0,09065; 0,81060
0,12460; 0,92850
0,15855; 1,04401
0,19249; 1,16586
0,22644; 1,29167
0,26038; 1,42459
0,29431; 1,59154
0,32823; 1,77431
0,36215; 1,95629
0,39608; 2,11849
0,43002; 2,24983
0,46398; 2,34874
0,49795; 2,41520
0,53192; 2,46346
0,56591; 2,49749
0,59989; 2,52755
0,63388; 2,54892
0,66786; 2,56632
0,70185; 2,58136
0,73586; 2,55208
0,75447; 2,39225
0,76985; 2,55604
0,80387; 2,50382
0,83789; 2,42944
0,87193; 2,33449
0,90597; 2,21819
0,94002; 2,07972
0,97407; 1,93176
0,99726; 1,78378
1,03329; 1,68919
1,09569; 1,62162
1,15330; 1,55405
1,20369; 1,55405
1,25887; 1,54054
1,31645; 1,54054
1,39563; 1,54054
1,49160; 1,52703
1,61636; 1,52703
1,70034; 1,52703
1,82030; 1,51351
1,92586; 1,52703
2,10820; 1,54054
2,18738; 1,52703
2,26656; 1,51351
2,36013; 1,51351
2,42011; 1,51351
2,47771; 1,47297
2,49453; 1,41892
